country,date,cases,deaths,recovered,new_cases,new_deaths,new_recovered
Jamaica,2023-02-22,154065,3500,0,0.0,0.0,0.0
Jamaica,2023-02-23,154065,3500,0,0.0,0.0,0.0
Jamaica,2023-02-24,154065,3500,0,0.0,0.0,0.0
Jamaica,2023-02-25,154065,3500,0,0.0,0.0,0.0
Jamaica,2023-02-26,154065,3500,0,0.0,0.0,0.0
Jamaica,2023-02-27,154065,3500,0,0.0,0.0,0.0
Jamaica,2023-02-28,154065,3500,0,0.0,0.0,0.0
Jamaica,2023-03-01,154196,3502,0,131.0,2.0,0.0
Jamaica,2023-03-02,154196,3502,0,0.0,0.0,0.0
Jamaica,2023-03-03,154196,3502,0,0.0,0.0,0.0
Jamaica,2023-03-04,154196,3502,0,0.0,0.0,0.0
Jamaica,2023-03-05,154196,3502,0,0.0,0.0,0.0
Jamaica,2023-03-06,154196,3502,0,0.0,0.0,0.0
Jamaica,2023-03-07,154196,3502,0,0.0,0.0,0.0
Jamaica,2023-03-08,154287,3511,0,91.0,9.0,0.0
Jamaica,2023-03-09,154416,3514,0,129.0,3.0,0.0
Japan,2023-02-08,32868798,69970,0,0.0,0.0,0.0
Japan,2023-02-09,32901767,70193,0,32969.0,223.0,0.0
Japan,2023-02-10,32930382,70385,0,28615.0,192.0,0.0
Japan,2023-02-11,32957753,70566,0,27371.0,181.0,0.0
Japan,2023-02-12,32971493,70703,0,13740.0,137.0,0.0
Japan,2023-02-13,32980916,70796,0,9423.0,93.0,0.0
Japan,2023-02-14,33012986,70931,0,32070.0,135.0,0.0
Japan,2023-02-15,33041758,71144,0,28772.0,213.0,0.0
Japan,2023-02-16,33063105,71316,0,21347.0,172.0,0.0
Japan,2023-02-17,33081711,71457,0,18606.0,141.0,0.0
Japan,2023-02-18,33098835,71587,0,17124.0,130.0,0.0
Japan,2023-02-19,33113074,71694,0,14239.0,107.0,0.0
Japan,2023-02-20,33120094,71745,0,7020.0,51.0,0.0
Japan,2023-02-21,33139504,71817,0,19410.0,72.0,0.0
Japan,2023-02-22,33158158,71931,0,18654.0,114.0,0.0
Japan,2023-02-23,33173351,72059,0,15193.0,128.0,0.0
Japan,2023-02-24,33179863,72142,0,6512.0,83.0,0.0
Japan,2023-02-25,33194709,72214,0,14846.0,72.0,0.0
Japan,2023-02-26,33207108,72276,0,12399.0,62.0,0.0
Japan,2023-02-27,33212438,72328,0,5330.0,52.0,0.0
Japan,2023-02-28,33227230,72395,0,14792.0,67.0,0.0
Japan,2023-03-01,33241180,72494,0,13950.0,99.0,0.0
Japan,2023-03-02,33252686,72581,0,11506.0,87.0,0.0
Japan,2023-03-03,33263208,72648,0,10522.0,67.0,0.0
Japan,2023-03-04,33273639,72729,0,10431.0,81.0,0.0
Japan,2023-03-05,33282370,72779,0,8731.0,50.0,0.0
Japan,2023-03-06,33286633,72813,0,4263.0,34.0,0.0
Japan,2023-03-07,33298799,72848,0,12166.0,35.0,0.0
Japan,2023-03-08,33310604,72917,0,11805.0,69.0,0.0
Japan,2023-03-09,33320438,72997,0,9834.0,80.0,0.0
Jordan,2023-02-08,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-09,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-10,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-11,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-12,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-13,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-14,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-15,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-16,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-17,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-18,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-19,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-20,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-21,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-22,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-23,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-24,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-25,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-26,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-27,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-02-28,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-03-01,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-03-02,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-03-03,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-03-04,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-03-05,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-03-06,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-03-07,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-03-08,1746997,14122,0,0.0,0.0,0.0
Jordan,2023-03-09,1746997,14122,0,0.0,0.0,0.0
Kazakhstan,2023-02-08,1496549,19066,0,0.0,0.0,0.0
Kazakhstan,2023-02-09,1496549,19066,0,0.0,0.0,0.0
Kazakhstan,2023-02-10,1496549,19066,0,0.0,0.0,0.0
Kazakhstan,2023-02-11,1496549,19066,0,0.0,0.0,0.0
Kazakhstan,2023-02-12,1496549,19066,0,0.0,0.0,0.0
Kazakhstan,2023-02-13,1497449,19066,0,900.0,0.0,0.0
Kazakhstan,2023-02-14,1497449,19067,0,0.0,1.0,0.0
Kazakhstan,2023-02-15,1497449,19067,0,0.0,0.0,0.0
Kazakhstan,2023-02-16,1497449,19068,0,0.0,1.0,0.0
Kazakhstan,2023-02-17,1497449,19068,0,0.0,0.0,0.0
Kazakhstan,2023-02-18,1497449,19068,0,0.0,0.0,0.0
Kazakhstan,2023-02-19,1497449,19068,0,0.0,0.0,0.0
Kazakhstan,2023-02-20,1497449,19068,0,0.0,0.0,0.0
Kazakhstan,2023-02-21,1497449,19068,0,0.0,0.0,0.0
Kazakhstan,2023-02-22,1497449,19068,0,0.0,0.0,0.0
Kazakhstan,2023-02-23,1497449,19068,0,0.0,0.0,0.0
Kazakhstan,2023-02-24,1497449,19068,0,0.0,0.0,0.0
Kazakhstan,2023-02-25,1497449,19068,0,0.0,0.0,0.0
Kazakhstan,2023-02-26,1497449,19068,0,0.0,0.0,0.0
Kazakhstan,2023-02-27,1498668,19068,0,1219.0,0.0,0.0
Kazakhstan,2023-02-28,1498668,19068,0,0.0,0.0,0.0
Kazakhstan,2023-03-01,1498668,19069,0,0.0,1.0,0.0
Kazakhstan,2023-03-02,1498668,19069,0,0.0,0.0,0.0
Kazakhstan,2023-03-03,1498668,19069,0,0.0,0.0,0.0
Kazakhstan,2023-03-04,1498668,19069,0,0.0,0.0,0.0
Kazakhstan,2023-03-05,1498668,19069,0,0.0,0.0,0.0
Kazakhstan,2023-03-06,1498668,19069,0,0.0,0.0,0.0
Kazakhstan,2023-03-07,1498668,19069,0,0.0,0.0,0.0
Kazakhstan,2023-03-08,1498668,19071,0,0.0,2.0,0.0
Kazakhstan,2023-03-09,1498668,19071,0,0.0,0.0,0.0
Kenya,2023-02-08,342817,5688,0,0.0,0.0,0.0
Kenya,2023-02-09,342817,5688,0,0.0,0.0,0.0
Kenya,2023-02-10,342817,5688,0,0.0,0.0,0.0
Kenya,2023-02-11,342817,5688,0,0.0,0.0,0.0
Kenya,2023-02-12,342817,5688,0,0.0,0.0,0.0
Kenya,2023-02-13,342849,5688,0,32.0,0.0,0.0
Kenya,2023-02-14,342849,5688,0,0.0,0.0,0.0
Kenya,2023-02-15,342874,5688,0,25.0,0.0,0.0
Kenya,2023-02-16,342874,5688,0,0.0,0.0,0.0
Kenya,2023-02-17,342874,5688,0,0.0,0.0,0.0
Kenya,2023-02-18,342874,5688,0,0.0,0.0,0.0
Kenya,2023-02-19,342874,5688,0,0.0,0.0,0.0
Kenya,2023-02-20,342874,5688,0,0.0,0.0,0.0
Kenya,2023-02-21,342874,5688,0,0.0,0.0,0.0
Kenya,2023-02-22,342900,5688,0,26.0,0.0,0.0
Kenya,2023-02-23,342900,5688,0,0.0,0.0,0.0
Kenya,2023-02-24,342900,5688,0,0.0,0.0,0.0
Kenya,2023-02-25,342900,5688,0,0.0,0.0,0.0
Kenya,2023-02-26,342900,5688,0,0.0,0.0,0.0
Kenya,2023-02-27,342912,5688,0,12.0,0.0,0.0
Kenya,2023-02-28,342912,5688,0,0.0,0.0,0.0
Kenya,2023-03-01,342919,5688,0,7.0,0.0,0.0
Kenya,2023-03-02,342919,5688,0,0.0,0.0,0.0
Kenya,2023-03-03,342919,5688,0,0.0,0.0,0.0
Kenya,2023-03-04,342919,5688,0,0.0,0.0,0.0
Kenya,2023-03-05,342919,5688,0,0.0,0.0,0.0
Kenya,2023-03-06,342919,5688,0,0.0,0.0,0.0
Kenya,2023-03-07,342932,5688,0,13.0,0.0,0.0
Kenya,2023-03-08,342937,5688,0,5.0,0.0,0.0
Kenya,2023-03-09,342937,5688,0,0.0,0.0,0.0
Kiribati,2023-02-08,5008,18,0,0.0,0.0,0.0
Kiribati,2023-02-09,5008,18,0,0.0,0.0,0.0
Kiribati,2023-02-10,5008,18,0,0.0,0.0,0.0
Kiribati,2023-02-11,5008,18,0,0.0,0.0,0.0
Kiribati,2023-02-12,5008,18,0,0.0,0.0,0.0
Kiribati,2023-02-13,5008,18,0,0.0,0.0,0.0
Kiribati,2023-02-14,5012,18,0,4.0,0.0,0.0
Kiribati,2023-02-15,5012,18,0,0.0,0.0,0.0
Kiribati,2023-02-16,5012,18,0,0.0,0.0,0.0
Kiribati,2023-02-17,5012,18,0,0.0,0.0,0.0
Kiribati,2023-02-18,5012,18,0,0.0,0.0,0.0
Kiribati,2023-02-19,5012,18,0,0.0,0.0,0.0
Kiribati,2023-02-20,5012,18,0,0.0,0.0,0.0
Kiribati,2023-02-21,5012,18,0,0.0,0.0,0.0
Kiribati,2023-02-22,5013,18,0,1.0,0.0,0.0
Kiribati,2023-02-23,5013,18,0,0.0,0.0,0.0
Kiribati,2023-02-24,5013,18,0,0.0,0.0,0.0
Kiribati,2023-02-25,5013,18,0,0.0,0.0,0.0
Kiribati,2023-02-26,5013,18,0,0.0,0.0,0.0
Kiribati,2023-02-27,5013,18,0,0.0,0.0,0.0
Kiribati,2023-02-28,5013,18,0,0.0,0.0,0.0
Kiribati,2023-03-01,5013,18,0,0.0,0.0,0.0
Kiribati,2023-03-02,5013,18,0,0.0,0.0,0.0
Kiribati,2023-03-03,5013,18,0,0.0,0.0,0.0
Kiribati,2023-03-04,5013,18,0,0.0,0.0,0.0
Kiribati,2023-03-05,5013,18,0,0.0,0.0,0.0
Kiribati,2023-03-06,5013,18,0,0.0,0.0,0.0
Kiribati,2023-03-07,5013,18,0,0.0,0.0,0.0
Kiribati,2023-03-08,5014,18,0,1.0,0.0,0.0
Kiribati,2023-03-09,5014,18,0,0.0,0.0,0.0
Kosovo,2023-02-08,272662,3204,0,0.0,0.0,0.0
Kosovo,2023-02-09,272675,3204,0,13.0,0.0,0.0
Kosovo,2023-02-10,272684,3204,0,9.0,0.0,0.0
Kosovo,2023-02-11,272702,3204,0,18.0,0.0,0.0
Kosovo,2023-02-12,272710,3204,0,8.0,0.0,0.0
Kosovo,2023-02-13,272713,3204,0,3.0,0.0,0.0
Kosovo,2023-02-14,272724,3206,0,11.0,2.0,0.0
Kosovo,2023-02-15,272757,3206,0,33.0,0.0,0.0
Kosovo,2023-02-16,272788,3206,0,31.0,0.0,0.0
Kosovo,2023-02-17,272809,3206,0,21.0,0.0,0.0
Kosovo,2023-02-18,272829,3206,0,20.0,0.0,0.0
Kosovo,2023-02-19,272837,3206,0,8.0,0.0,0.0
Kosovo,2023-02-20,272851,3206,0,14.0,0.0,0.0
Kosovo,2023-02-21,272866,3206,0,15.0,0.0,0.0
Kosovo,2023-02-22,272905,3207,0,39.0,1.0,0.0
Kosovo,2023-02-23,272936,3207,0,31.0,0.0,0.0
Kosovo,2023-02-24,272965,3207,0,29.0,0.0,0.0
Kosovo,2023-02-25,273002,3207,0,37.0,0.0,0.0
Kosovo,2023-02-26,273034,3208,0,32.0,1.0,0.0
Kosovo,2023-02-27,273046,3210,0,12.0,2.0,0.0
Kosovo,2023-02-28,273059,3211,0,13.0,1.0,0.0
Kosovo,2023-03-01,273108,3211,0,49.0,0.0,0.0
Kosovo,2023-03-02,273143,3211,0,35.0,0.0,0.0
Kosovo,2023-03-03,273176,3211,0,33.0,0.0,0.0
Kosovo,2023-03-04,273202,3211,0,26.0,0.0,0.0
Kosovo,2023-03-05,273223,3211,0,21.0,0.0,0.0
Kosovo,2023-03-06,273224,3211,0,1.0,0.0,0.0
Kosovo,2023-03-07,273257,3211,0,33.0,0.0,0.0
Kosovo,2023-03-08,273291,3211,0,34.0,0.0,0.0
Kosovo,2023-03-09,273312,3211,0,21.0,0.0,0.0
Kuwait,2023-02-08,662858,2570,0,0.0,0.0,0.0
Kuwait,2023-02-09,662858,2570,0,0.0,0.0,0.0
Kuwait,2023-02-10,662858,2570,0,0.0,0.0,0.0
Kuwait,2023-02-11,662858,2570,0,0.0,0.0,0.0
Kuwait,2023-02-12,662858,2570,0,0.0,0.0,0.0
Kuwait,2023-02-13,662858,2570,0,0.0,0.0,0.0
Kuwait,2023-02-14,662858,2570,0,0.0,0.0,0.0
Kuwait,2023-02-15,662858,2570,0,0.0,0.0,0.0
Kuwait,2023-02-16,662858,2570,0,0.0,0.0,0.0
Kuwait,2023-02-17,662858,2570,0,0.0,0.0,0.0
Kuwait,2023-02-18,662858,2570,0,0.0,0.0,0.0
Kuwait,2023-02-19,662858,2570,0,0.0,0.0,0.0
Kuwait,2023-02-20,662858,2570,0,0.0,0.0,0.0
Kuwait,2023-02-21,662858,2570,0,0.0,0.0,0.0
Kuwait,2023-02-22,663456,2570,0,598.0,0.0,0.0
Kuwait,2023-02-23,663456,2570,0,0.0,0.0,0.0
Kuwait,2023-02-24,663456,2570,0,0.0,0.0,0.0
Kuwait,2023-02-25,663456,2570,0,0.0,0.0,0.0
Kuwait,2023-02-26,663456,2570,0,0.0,0.0,0.0
Kuwait,2023-02-27,663456,2570,0,0.0,0.0,0.0
Kuwait,2023-02-28,663456,2570,0,0.0,0.0,0.0
Kuwait,2023-03-01,663456,2570,0,0.0,0.0,0.0
Kuwait,2023-03-02,663456,2570,0,0.0,0.0,0.0
Kuwait,2023-03-03,663456,2570,0,0.0,0.0,0.0
Kuwait,2023-03-04,663456,2570,0,0.0,0.0,0.0
Kuwait,2023-03-05,663456,2570,0,0.0,0.0,0.0
Kuwait,2023-03-06,663456,2570,0,0.0,0.0,0.0
Kuwait,2023-03-07,663456,2570,0,0.0,0.0,0.0
Kuwait,2023-03-08,663860,2570,0,404.0,0.0,0.0
Kuwait,2023-03-09,663860,2570,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-08,206599,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-09,206599,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-10,206599,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-11,206599,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-12,206599,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-13,206611,2991,0,12.0,0.0,0.0
Kyrgyzstan,2023-02-14,206611,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-15,206611,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-16,206611,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-17,206611,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-18,206611,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-19,206611,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-20,206611,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-21,206611,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-22,206633,2991,0,22.0,0.0,0.0
Kyrgyzstan,2023-02-23,206633,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-24,206633,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-25,206633,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-26,206633,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-27,206633,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-02-28,206633,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-03-01,206673,2991,0,40.0,0.0,0.0
Kyrgyzstan,2023-03-02,206673,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-03-03,206673,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-03-04,206673,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-03-05,206673,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-03-06,206673,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-03-07,206673,2991,0,0.0,0.0,0.0
Kyrgyzstan,2023-03-08,206708,2991,0,35.0,0.0,0.0
Kyrgyzstan,2023-03-09,206708,2991,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-02-08,217992,758,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-02-09,217998,758,0,6.0,0.0,0.0
Lao People's Democratic Republic,2023-02-10,217998,758,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-02-11,217998,758,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-02-12,217999,758,0,1.0,0.0,0.0
Lao People's Democratic Republic,2023-02-13,218000,758,0,1.0,0.0,0.0
Lao People's Democratic Republic,2023-02-14,218001,758,0,1.0,0.0,0.0
Lao People's Democratic Republic,2023-02-15,218006,758,0,5.0,0.0,0.0
Lao People's Democratic Republic,2023-02-16,218006,758,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-02-17,218006,758,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-02-18,218006,758,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-02-19,218009,758,0,3.0,0.0,0.0
Lao People's Democratic Republic,2023-02-20,218012,758,0,3.0,0.0,0.0
Lao People's Democratic Republic,2023-02-21,218012,758,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-02-22,218014,758,0,2.0,0.0,0.0
Lao People's Democratic Republic,2023-02-23,218014,758,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-02-24,218015,758,0,1.0,0.0,0.0
Lao People's Democratic Republic,2023-02-25,218015,758,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-02-26,218015,758,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-02-27,218015,758,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-02-28,218015,758,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-03-01,218017,758,0,2.0,0.0,0.0
Lao People's Democratic Republic,2023-03-02,218017,758,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-03-03,218019,758,0,2.0,0.0,0.0
Lao People's Democratic Republic,2023-03-04,218020,758,0,1.0,0.0,0.0
Lao People's Democratic Republic,2023-03-05,218020,758,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-03-06,218020,758,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-03-07,218020,758,0,0.0,0.0,0.0
Lao People's Democratic Republic,2023-03-08,218023,758,0,3.0,0.0,0.0
Lao People's Democratic Republic,2023-03-09,218023,758,0,0.0,0.0,0.0
Latvia,2023-02-08,975524,6243,0,0.0,0.0,0.0
Latvia,2023-02-09,975556,6243,0,32.0,0.0,0.0
Latvia,2023-02-10,975590,6245,0,34.0,2.0,0.0
Latvia,2023-02-11,975590,6245,0,0.0,0.0,0.0
Latvia,2023-02-12,975590,6245,0,0.0,0.0,0.0
Latvia,2023-02-13,975649,6245,0,59.0,0.0,0.0
Latvia,2023-02-14,975683,6246,0,34.0,1.0,0.0
Latvia,2023-02-15,975716,6247,0,33.0,1.0,0.0
Latvia,2023-02-16,975738,6251,0,22.0,4.0,0.0
Latvia,2023-02-17,975767,6255,0,29.0,4.0,0.0
Latvia,2023-02-18,975767,6255,0,0.0,0.0,0.0
Latvia,2023-02-19,975767,6255,0,0.0,0.0,0.0
Latvia,2023-02-20,975822,6255,0,55.0,0.0,0.0
Latvia,2023-02-21,975847,6255,0,25.0,0.0,0.0
Latvia,2023-02-22,975884,6258,0,37.0,3.0,0.0
Latvia,2023-02-23,975903,6258,0,19.0,0.0,0.0
Latvia,2023-02-24,975928,6258,0,25.0,0.0,0.0
Latvia,2023-02-25,975928,6258,0,0.0,0.0,0.0
Latvia,2023-02-26,975928,6258,0,0.0,0.0,0.0
Latvia,2023-02-27,975977,6258,0,49.0,0.0,0.0
Latvia,2023-02-28,975999,6258,0,22.0,0.0,0.0
Latvia,2023-03-01,976031,6265,0,32.0,7.0,0.0
Latvia,2023-03-02,976051,6265,0,20.0,0.0,0.0
Latvia,2023-03-03,976095,6265,0,44.0,0.0,0.0
Latvia,2023-03-04,976095,6265,0,0.0,0.0,0.0
Latvia,2023-03-05,976095,6265,0,0.0,0.0,0.0
Latvia,2023-03-06,976162,6265,0,67.0,0.0,0.0
Latvia,2023-03-07,976188,6265,0,26.0,0.0,0.0
Latvia,2023-03-08,976228,6269,0,40.0,4.0,0.0
Latvia,2023-03-09,976255,6269,0,27.0,0.0,0.0
Lebanon,2023-02-08,1229771,10800,0,0.0,0.0,0.0
Lebanon,2023-02-09,1229915,10801,0,144.0,1.0,0.0
Lebanon,2023-02-10,1229915,10801,0,0.0,0.0,0.0
Lebanon,2023-02-11,1229915,10801,0,0.0,0.0,0.0
Lebanon,2023-02-12,1230141,10803,0,226.0,2.0,0.0
Lebanon,2023-02-13,1230268,10805,0,127.0,2.0,0.0
Lebanon,2023-02-14,1230268,10805,0,0.0,0.0,0.0
Lebanon,2023-02-15,1230463,10808,0,195.0,3.0,0.0
Lebanon,2023-02-16,1230569,10810,0,106.0,2.0,0.0
Lebanon,2023-02-17,1230682,10813,0,113.0,3.0,0.0
Lebanon,2023-02-18,1230682,10813,0,0.0,0.0,0.0
Lebanon,2023-02-19,1230682,10813,0,0.0,0.0,0.0
Lebanon,2023-02-20,1231040,10819,0,358.0,6.0,0.0
Lebanon,2023-02-21,1231040,10819,0,0.0,0.0,0.0
Lebanon,2023-02-22,1231303,10821,0,263.0,2.0,0.0
Lebanon,2023-02-23,1231303,10821,0,0.0,0.0,0.0
Lebanon,2023-02-24,1231456,10822,0,153.0,1.0,0.0
Lebanon,2023-02-25,1231577,10823,0,121.0,1.0,0.0
Lebanon,2023-02-26,1231713,10825,0,136.0,2.0,0.0
Lebanon,2023-02-27,1231840,10828,0,127.0,3.0,0.0
Lebanon,2023-02-28,1231840,10828,0,0.0,0.0,0.0
Lebanon,2023-03-01,1232063,10832,0,223.0,4.0,0.0
Lebanon,2023-03-02,1232063,10832,0,0.0,0.0,0.0
Lebanon,2023-03-03,1232301,10835,0,238.0,3.0,0.0
Lebanon,2023-03-04,1232301,10835,0,0.0,0.0,0.0
Lebanon,2023-03-05,1232517,10840,0,216.0,5.0,0.0
Lebanon,2023-03-06,1232517,10840,0,0.0,0.0,0.0
Lebanon,2023-03-07,1232517,10840,0,0.0,0.0,0.0
Lebanon,2023-03-08,1232649,10840,0,132.0,0.0,0.0
Lebanon,2023-03-09,1232828,10841,0,179.0,1.0,0.0
Lesotho,2023-02-08,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-09,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-10,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-11,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-12,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-13,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-14,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-15,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-16,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-17,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-18,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-19,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-20,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-21,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-22,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-23,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-24,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-25,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-26,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-27,34790,723,0,0.0,0.0,0.0
Lesotho,2023-02-28,34790,723,0,0.0,0.0,0.0
Lesotho,2023-03-01,34790,723,0,0.0,0.0,0.0
Lesotho,2023-03-02,34790,723,0,0.0,0.0,0.0
Lesotho,2023-03-03,34790,723,0,0.0,0.0,0.0
Lesotho,2023-03-04,34790,723,0,0.0,0.0,0.0
Lesotho,2023-03-05,34790,723,0,0.0,0.0,0.0
Lesotho,2023-03-06,34790,723,0,0.0,0.0,0.0
Lesotho,2023-03-07,34790,723,0,0.0,0.0,0.0
Lesotho,2023-03-08,34790,723,0,0.0,0.0,0.0
Lesotho,2023-03-09,34790,723,0,0.0,0.0,0.0
Liberia,2023-02-08,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-09,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-10,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-11,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-12,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-13,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-14,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-15,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-16,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-17,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-18,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-19,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-20,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-21,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-22,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-23,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-24,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-25,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-26,8065,294,0,0.0,0.0,0.0
Liberia,2023-02-27,8077,294,0,12.0,0.0,0.0
Liberia,2023-02-28,8077,294,0,0.0,0.0,0.0
Liberia,2023-03-01,8090,295,0,13.0,1.0,0.0
Liberia,2023-03-02,8090,295,0,0.0,0.0,0.0
Liberia,2023-03-03,8090,295,0,0.0,0.0,0.0
Liberia,2023-03-04,8090,295,0,0.0,0.0,0.0
Liberia,2023-03-05,8090,295,0,0.0,0.0,0.0
Liberia,2023-03-06,8090,295,0,0.0,0.0,0.0
Liberia,2023-03-07,8090,295,0,0.0,0.0,0.0
Liberia,2023-03-08,8090,295,0,0.0,0.0,0.0
Liberia,2023-03-09,8090,295,0,0.0,0.0,0.0
Libyan Arab Jamahiriya,2023-02-08,507166,6437,0,0.0,0.0,0.0
Libyan Arab Jamahiriya,2023-02-09,507166,6437,0,0.0,0.0,0.0
Libyan Arab Jamahiriya,2023-02-10,507166,6437,0,0.0,0.0,0.0
Libyan Arab Jamahiriya,2023-02-11,507166,6437,0,0.0,0.0,0.0
Libyan Arab Jamahiriya,2023-02-12,507166,6437,0,0.0,0.0,0.0
Libyan Arab Jamahiriya,2023-02-13,507170,6437,0,4.0,0.0,0.0
Libyan Arab Jamahiriya,2023-02-14,507170,6437,0,0.0,0.0,0.0
